🚀 Starting WebSocket server on port 5000...
✅ WebSocket server ready - waiting for connections...
🎯 Starting BPF monitoring - waiting for DASH traffic on port 8000...
🔍 Starting TCP metrics monitoring for DASH traffic...
✅ eBPF agent and WebSocket server are running in the background.
📡 DASH: 8320.3kbps, RTT: 568.9ms (10.0.0.1:8000 → 10.0.0.2:57366)
📡 DASH: 24309.2kbps, RTT: 759.6ms (10.0.0.1:8000 → 10.0.0.2:57366)
📡 DASH: 24309.2kbps, RTT: 758.2ms (10.0.0.1:8000 → 10.0.0.2:57378)
📡 DASH: 24309.2kbps, RTT: 717.7ms (10.0.0.1:8000 → 10.0.0.2:57378)
📡 DASH: 5.4kbps, RTT: 848.8ms (10.0.0.1:8000 → 10.0.0.2:57382)
📡 DASH: 6057.8kbps, RTT: 969.5ms (10.0.0.1:8000 → 10.0.0.2:57382)
📡 DASH: 4.5kbps, RTT: 779.7ms (10.0.0.1:8000 → 10.0.0.2:57396)
📡 DASH: 4.5kbps, RTT: 775.8ms (10.0.0.1:8000 → 10.0.0.2:57396)
📡 DASH: 4.6kbps, RTT: 774.1ms (10.0.0.1:8000 → 10.0.0.2:57412)
📡 DASH: 4.6kbps, RTT: 465.9ms (10.0.0.1:8000 → 10.0.0.2:57412)
📡 DASH: 4.6kbps, RTT: 157.6ms (10.0.0.1:8000 → 10.0.0.2:57412)
📡 DASH: 24472.5kbps, RTT: 165.1ms (10.0.0.1:8000 → 10.0.0.2:57412)
📡 DASH: 24472.5kbps, RTT: 208.8ms (10.0.0.1:8000 → 10.0.0.2:57412)
📡 DASH: 8301.6kbps, RTT: 385.9ms (10.0.0.1:8000 → 10.0.0.2:57412)
📡 DASH: 457.0kbps, RTT: 653.6ms (10.0.0.1:8000 → 10.0.0.2:57424)
📡 DASH: 457.0kbps, RTT: 921.4ms (10.0.0.1:8000 → 10.0.0.2:57424)
📡 DASH: 5.1kbps, RTT: 911.1ms (10.0.0.1:8000 → 10.0.0.2:57434)
📡 DASH: 5.1kbps, RTT: 864.7ms (10.0.0.1:8000 → 10.0.0.2:57434)
📡 DASH: 5.1kbps, RTT: 709.3ms (10.0.0.1:8000 → 10.0.0.2:57436)
📡 DASH: 5.1kbps, RTT: 463.3ms (10.0.0.1:8000 → 10.0.0.2:57436)
📡 DASH: 5.1kbps, RTT: 217.2ms (10.0.0.1:8000 → 10.0.0.2:57436)
📡 DASH: 17.6kbps, RTT: 239.3ms (10.0.0.1:8000 → 10.0.0.2:57436)
📡 DASH: 7692.0kbps, RTT: 292.0ms (10.0.0.1:8000 → 10.0.0.2:57436)
📡 DASH: 7692.0kbps, RTT: 450.2ms (10.0.0.1:8000 → 10.0.0.2:57436)
📡 DASH: 7692.0kbps, RTT: 608.4ms (10.0.0.1:8000 → 10.0.0.2:57436)
📡 DASH: 2833.4kbps, RTT: 626.2ms (10.0.0.1:8000 → 10.0.0.2:57446)
📡 DASH: 2833.4kbps, RTT: 648.4ms (10.0.0.1:8000 → 10.0.0.2:57446)
📡 DASH: 4.0kbps, RTT: 594.2ms (10.0.0.1:8000 → 10.0.0.2:57448)
📡 DASH: 4.0kbps, RTT: 407.8ms (10.0.0.1:8000 → 10.0.0.2:57448)
📡 DASH: 4.0kbps, RTT: 227.0ms (10.0.0.1:8000 → 10.0.0.2:57464)
📡 DASH: 4.0kbps, RTT: 186.6ms (10.0.0.1:8000 → 10.0.0.2:57464)
📡 DASH: 4.4kbps, RTT: 146.1ms (10.0.0.1:8000 → 10.0.0.2:57464)
📡 DASH: 14695.6kbps, RTT: 155.6ms (10.0.0.1:8000 → 10.0.0.2:57464)
📡 DASH: 14695.6kbps, RTT: 203.4ms (10.0.0.1:8000 → 10.0.0.2:57464)
📡 DASH: 7459.0kbps, RTT: 381.0ms (10.0.0.1:8000 → 10.0.0.2:57464)
📡 DASH: 7459.0kbps, RTT: 558.7ms (10.0.0.1:8000 → 10.0.0.2:57464)
📡 DASH: 7459.0kbps, RTT: 736.4ms (10.0.0.1:8000 → 10.0.0.2:57464)
📡 DASH: 2972.7kbps, RTT: 1065.6ms (10.0.0.1:8000 → 10.0.0.2:57464)
📡 DASH: 2972.7kbps, RTT: 1356.5ms (10.0.0.1:8000 → 10.0.0.2:57464)
📡 DASH: 1035.5kbps, RTT: 1505.6ms (10.0.0.1:8000 → 10.0.0.2:57480)
📡 DASH: 1035.5kbps, RTT: 1654.7ms (10.0.0.1:8000 → 10.0.0.2:57480)
📡 DASH: 8.6kbps, RTT: 1477.2ms (10.0.0.1:8000 → 10.0.0.2:40006)
📡 DASH: 4054.6kbps, RTT: 1144.2ms (10.0.0.1:8000 → 10.0.0.2:40006)
📡 DASH: 11.2kbps, RTT: 806.5ms (10.0.0.1:8000 → 10.0.0.2:40020)
📡 DASH: 11.2kbps, RTT: 475.3ms (10.0.0.1:8000 → 10.0.0.2:40020)
📡 DASH: 11.2kbps, RTT: 144.0ms (10.0.0.1:8000 → 10.0.0.2:40020)
📡 DASH: 16347.1kbps, RTT: 145.2ms (10.0.0.1:8000 → 10.0.0.2:40020)
📡 DASH: 7545.3kbps, RTT: 187.1ms (10.0.0.1:8000 → 10.0.0.2:40020)
📡 DASH: 7545.3kbps, RTT: 371.1ms (10.0.0.1:8000 → 10.0.0.2:40020)
📡 DASH: 7545.3kbps, RTT: 555.1ms (10.0.0.1:8000 → 10.0.0.2:40020)
📡 DASH: 7545.3kbps, RTT: 748.8ms (10.0.0.1:8000 → 10.0.0.2:40020)
📡 DASH: 2908.5kbps, RTT: 1087.4ms (10.0.0.1:8000 → 10.0.0.2:40020)
📡 DASH: 2908.5kbps, RTT: 1385.3ms (10.0.0.1:8000 → 10.0.0.2:40020)
📡 DASH: 978.1kbps, RTT: 1541.8ms (10.0.0.1:8000 → 10.0.0.2:40032)
📡 DASH: 978.1kbps, RTT: 1698.4ms (10.0.0.1:8000 → 10.0.0.2:40032)
📡 DASH: 4.2kbps, RTT: 1504.0ms (10.0.0.1:8000 → 10.0.0.2:40040)
📡 DASH: 4.2kbps, RTT: 1159.0ms (10.0.0.1:8000 → 10.0.0.2:40040)
📡 DASH: 5.0kbps, RTT: 815.5ms (10.0.0.1:8000 → 10.0.0.2:40048)
📡 DASH: 5.0kbps, RTT: 475.8ms (10.0.0.1:8000 → 10.0.0.2:40048)
📡 DASH: 5.0kbps, RTT: 136.1ms (10.0.0.1:8000 → 10.0.0.2:40048)
📡 DASH: 5.0kbps, RTT: 142.8ms (10.0.0.1:8000 → 10.0.0.2:40048)
📡 DASH: 7083.0kbps, RTT: 189.6ms (10.0.0.1:8000 → 10.0.0.2:40048)
📡 DASH: 7083.0kbps, RTT: 371.6ms (10.0.0.1:8000 → 10.0.0.2:40048)
📡 DASH: 7083.0kbps, RTT: 553.6ms (10.0.0.1:8000 → 10.0.0.2:40048)
📡 DASH: 3043.5kbps, RTT: 888.1ms (10.0.0.1:8000 → 10.0.0.2:40048)
📡 DASH: 3043.5kbps, RTT: 1217.4ms (10.0.0.1:8000 → 10.0.0.2:40048)
📡 DASH: 43382.2kbps, RTT: 1507.1ms (10.0.0.1:8000 → 10.0.0.2:40048)
📡 DASH: 43382.2kbps, RTT: 1678.3ms (10.0.0.1:8000 → 10.0.0.2:40054)
📡 DASH: 43382.2kbps, RTT: 1849.5ms (10.0.0.1:8000 → 10.0.0.2:40054)
📡 DASH: 3.7kbps, RTT: 1512.7ms (10.0.0.1:8000 → 10.0.0.2:40066)
📡 DASH: 3.7kbps, RTT: 1175.8ms (10.0.0.1:8000 → 10.0.0.2:40066)
📡 DASH: 8.5kbps, RTT: 838.7ms (10.0.0.1:8000 → 10.0.0.2:40068)
📡 DASH: 8.5kbps, RTT: 483.4ms (10.0.0.1:8000 → 10.0.0.2:40068)
📡 DASH: 8.5kbps, RTT: 128.1ms (10.0.0.1:8000 → 10.0.0.2:40068)
📡 DASH: 8.5kbps, RTT: 134.4ms (10.0.0.1:8000 → 10.0.0.2:40068)
📡 DASH: 8416.7kbps, RTT: 181.0ms (10.0.0.1:8000 → 10.0.0.2:40068)
📡 DASH: 8416.7kbps, RTT: 365.6ms (10.0.0.1:8000 → 10.0.0.2:40068)
📡 DASH: 2652.6kbps, RTT: 712.1ms (10.0.0.1:8000 → 10.0.0.2:40084)
📡 DASH: 1940.3kbps, RTT: 1058.7ms (10.0.0.1:8000 → 10.0.0.2:40084)
📡 DASH: 3.8kbps, RTT: 1053.9ms (10.0.0.1:8000 → 10.0.0.2:40090)
📡 DASH: 3.8kbps, RTT: 1008.7ms (10.0.0.1:8000 → 10.0.0.2:40090)
📡 DASH: 17.3kbps, RTT: 901.4ms (10.0.0.1:8000 → 10.0.0.2:40094)
📡 DASH: 17.3kbps, RTT: 632.2ms (10.0.0.1:8000 → 10.0.0.2:40094)
📡 DASH: 17.3kbps, RTT: 363.0ms (10.0.0.1:8000 → 10.0.0.2:40094)
📡 DASH: 17.3kbps, RTT: 414.2ms (10.0.0.1:8000 → 10.0.0.2:40094)
📡 DASH: 8703.9kbps, RTT: 480.5ms (10.0.0.1:8000 → 10.0.0.2:40094)
📡 DASH: 8703.9kbps, RTT: 589.0ms (10.0.0.1:8000 → 10.0.0.2:40094)
📡 DASH: 1885.3kbps, RTT: 515.0ms (10.0.0.1:8000 → 10.0.0.2:58678)
📡 DASH: 1885.3kbps, RTT: 441.1ms (10.0.0.1:8000 → 10.0.0.2:58678)
📡 DASH: 12.6kbps, RTT: 390.6ms (10.0.0.1:8000 → 10.0.0.2:58682)
📡 DASH: 12.6kbps, RTT: 325.1ms (10.0.0.1:8000 → 10.0.0.2:58682)
📡 DASH: 12.6kbps, RTT: 140.3ms (10.0.0.1:8000 → 10.0.0.2:58686)
📡 DASH: 12.6kbps, RTT: 137.9ms (10.0.0.1:8000 → 10.0.0.2:58686)
📡 DASH: 12.6kbps, RTT: 135.6ms (10.0.0.1:8000 → 10.0.0.2:58686)
📡 DASH: 12.6kbps, RTT: 141.1ms (10.0.0.1:8000 → 10.0.0.2:58686)
📡 DASH: 12.0kbps, RTT: 142.9ms (10.0.0.1:8000 → 10.0.0.2:58700)
📡 DASH: 12.0kbps, RTT: 145.5ms (10.0.0.1:8000 → 10.0.0.2:58700)
📡 DASH: 3.8kbps, RTT: 146.0ms (10.0.0.1:8000 → 10.0.0.2:58710)
📡 DASH: 3.8kbps, RTT: 146.6ms (10.0.0.1:8000 → 10.0.0.2:58710)
📡 DASH: 3.8kbps, RTT: 151.5ms (10.0.0.1:8000 → 10.0.0.2:58722)
📡 DASH: 12.2kbps, RTT: 160.1ms (10.0.0.1:8000 → 10.0.0.2:58722)
📡 DASH: 12.2kbps, RTT: 168.7ms (10.0.0.1:8000 → 10.0.0.2:58722)
📡 DASH: 13292.3kbps, RTT: 180.8ms (10.0.0.1:8000 → 10.0.0.2:58722)
📡 DASH: 13292.3kbps, RTT: 229.1ms (10.0.0.1:8000 → 10.0.0.2:58722)
📡 DASH: 8077.2kbps, RTT: 401.1ms (10.0.0.1:8000 → 10.0.0.2:58722)
📡 DASH: 1051.5kbps, RTT: 392.7ms (10.0.0.1:8000 → 10.0.0.2:58726)
📡 DASH: 1051.5kbps, RTT: 384.3ms (10.0.0.1:8000 → 10.0.0.2:58726)
📡 DASH: 4.9kbps, RTT: 370.9ms (10.0.0.1:8000 → 10.0.0.2:58742)
📡 DASH: 4.9kbps, RTT: 321.1ms (10.0.0.1:8000 → 10.0.0.2:58742)
📡 DASH: 5.9kbps, RTT: 137.2ms (10.0.0.1:8000 → 10.0.0.2:58744)
📡 DASH: 5.9kbps, RTT: 133.7ms (10.0.0.1:8000 → 10.0.0.2:58744)
📡 DASH: 5.9kbps, RTT: 130.2ms (10.0.0.1:8000 → 10.0.0.2:58744)
📡 DASH: 8588.4kbps, RTT: 136.8ms (10.0.0.1:8000 → 10.0.0.2:58744)
📡 DASH: 8302.9kbps, RTT: 185.6ms (10.0.0.1:8000 → 10.0.0.2:58744)
📡 DASH: 8302.9kbps, RTT: 371.1ms (10.0.0.1:8000 → 10.0.0.2:58744)
📡 DASH: 1037.3kbps, RTT: 373.2ms (10.0.0.1:8000 → 10.0.0.2:58760)
📡 DASH: 1037.3kbps, RTT: 375.3ms (10.0.0.1:8000 → 10.0.0.2:58760)
📡 DASH: 6.1kbps, RTT: 369.6ms (10.0.0.1:8000 → 10.0.0.2:58762)
📡 DASH: 6.1kbps, RTT: 321.6ms (10.0.0.1:8000 → 10.0.0.2:58762)
📡 DASH: 2.7kbps, RTT: 135.8ms (10.0.0.1:8000 → 10.0.0.2:58778)
📡 DASH: 6.1kbps, RTT: 134.3ms (10.0.0.1:8000 → 10.0.0.2:58794)
📡 DASH: 26.8kbps, RTT: 134.5ms (10.0.0.1:8000 → 10.0.0.2:58810)
📡 DASH: 26.8kbps, RTT: 135.9ms (10.0.0.1:8000 → 10.0.0.2:58810)
📡 DASH: 26.8kbps, RTT: 137.4ms (10.0.0.1:8000 → 10.0.0.2:58810)
📡 DASH: 26.8kbps, RTT: 137.3ms (10.0.0.1:8000 → 10.0.0.2:58814)
📡 DASH: 26.8kbps, RTT: 136.2ms (10.0.0.1:8000 → 10.0.0.2:58814)
📡 DASH: 26.8kbps, RTT: 156.3ms (10.0.0.1:8000 → 10.0.0.2:58818)
📡 DASH: 26.8kbps, RTT: 176.4ms (10.0.0.1:8000 → 10.0.0.2:58818)
📡 DASH: 26.8kbps, RTT: 196.5ms (10.0.0.1:8000 → 10.0.0.2:58818)
📡 DASH: 436.0kbps, RTT: 248.8ms (10.0.0.1:8000 → 10.0.0.2:58818)
📡 DASH: 5855.2kbps, RTT: 331.5ms (10.0.0.1:8000 → 10.0.0.2:58818)
📡 DASH: 5855.2kbps, RTT: 433.6ms (10.0.0.1:8000 → 10.0.0.2:58818)
📡 DASH: 5855.2kbps, RTT: 535.7ms (10.0.0.1:8000 → 10.0.0.2:58818)
📡 DASH: 5855.2kbps, RTT: 514.6ms (10.0.0.1:8000 → 10.0.0.2:58830)
📡 DASH: 5855.2kbps, RTT: 464.2ms (10.0.0.1:8000 → 10.0.0.2:58830)
📡 DASH: 5286.1kbps, RTT: 382.7ms (10.0.0.1:8000 → 10.0.0.2:58858)
📡 DASH: 5286.1kbps, RTT: 259.0ms (10.0.0.1:8000 → 10.0.0.2:58858)
📡 DASH: 2.0kbps, RTT: 133.8ms (10.0.0.1:8000 → 10.0.0.2:36548)
📡 DASH: 2.0kbps, RTT: 131.6ms (10.0.0.1:8000 → 10.0.0.2:36548)
📡 DASH: 1.2kbps, RTT: 131.2ms (10.0.0.1:8000 → 10.0.0.2:36564)
📡 DASH: 1.2kbps, RTT: 131.3ms (10.0.0.1:8000 → 10.0.0.2:36564)
📡 DASH: 1.2kbps, RTT: 131.0ms (10.0.0.1:8000 → 10.0.0.2:36580)
📡 DASH: 1.2kbps, RTT: 132.3ms (10.0.0.1:8000 → 10.0.0.2:36580)
📡 DASH: 1.2kbps, RTT: 133.7ms (10.0.0.1:8000 → 10.0.0.2:36580)
📡 DASH: 9.4kbps, RTT: 139.4ms (10.0.0.1:8000 → 10.0.0.2:36580)
📡 DASH: 8093.0kbps, RTT: 187.7ms (10.0.0.1:8000 → 10.0.0.2:36580)
📡 DASH: 8093.0kbps, RTT: 370.6ms (10.0.0.1:8000 → 10.0.0.2:36580)
📡 DASH: 8093.0kbps, RTT: 553.5ms (10.0.0.1:8000 → 10.0.0.2:36580)
📡 DASH: 8093.0kbps, RTT: 736.4ms (10.0.0.1:8000 → 10.0.0.2:36580)
📡 DASH: 2869.0kbps, RTT: 1068.4ms (10.0.0.1:8000 → 10.0.0.2:36580)
📡 DASH: 2869.0kbps, RTT: 1357.9ms (10.0.0.1:8000 → 10.0.0.2:36580)
📡 DASH: 1034.5kbps, RTT: 1175.8ms (10.0.0.1:8000 → 10.0.0.2:36586)
📡 DASH: 1034.5kbps, RTT: 993.7ms (10.0.0.1:8000 → 10.0.0.2:36586)
📡 DASH: 325.3kbps, RTT: 1117.0ms (10.0.0.1:8000 → 10.0.0.2:36598)
📡 DASH: 325.3kbps, RTT: 1085.1ms (10.0.0.1:8000 → 10.0.0.2:36598)
📡 DASH: 5.3kbps, RTT: 750.0ms (10.0.0.1:8000 → 10.0.0.2:36614)
📡 DASH: 5.3kbps, RTT: 752.3ms (10.0.0.1:8000 → 10.0.0.2:36614)
📡 DASH: 5.3kbps, RTT: 754.6ms (10.0.0.1:8000 → 10.0.0.2:36614)
📡 DASH: 2281.3kbps, RTT: 456.2ms (10.0.0.1:8000 → 10.0.0.2:36614)
📡 DASH: 7268.0kbps, RTT: 198.5ms (10.0.0.1:8000 → 10.0.0.2:36614)
📡 DASH: 7268.0kbps, RTT: 377.5ms (10.0.0.1:8000 → 10.0.0.2:36614)
📡 DASH: 7268.0kbps, RTT: 556.4ms (10.0.0.1:8000 → 10.0.0.2:36614)
📡 DASH: 2910.0kbps, RTT: 883.4ms (10.0.0.1:8000 → 10.0.0.2:36614)
📡 DASH: 2910.0kbps, RTT: 1205.7ms (10.0.0.1:8000 → 10.0.0.2:36614)
📡 DASH: 1324.6kbps, RTT: 1527.1ms (10.0.0.1:8000 → 10.0.0.2:36614)
📡 DASH: 1324.6kbps, RTT: 1714.9ms (10.0.0.1:8000 → 10.0.0.2:36614)
📡 DASH: 976.0kbps, RTT: 1533.7ms (10.0.0.1:8000 → 10.0.0.2:36630)
📡 DASH: 976.0kbps, RTT: 1204.4ms (10.0.0.1:8000 → 10.0.0.2:36630)
📡 DASH: 257.0kbps, RTT: 1228.4ms (10.0.0.1:8000 → 10.0.0.2:36646)
📡 DASH: 257.0kbps, RTT: 1212.6ms (10.0.0.1:8000 → 10.0.0.2:36646)
📡 DASH: 3.2kbps, RTT: 844.8ms (10.0.0.1:8000 → 10.0.0.2:36658)
📡 DASH: 3.2kbps, RTT: 846.2ms (10.0.0.1:8000 → 10.0.0.2:36658)
📡 DASH: 3.2kbps, RTT: 847.5ms (10.0.0.1:8000 → 10.0.0.2:36658)
📡 DASH: 3.2kbps, RTT: 502.0ms (10.0.0.1:8000 → 10.0.0.2:36658)
📡 DASH: 8774.3kbps, RTT: 195.6ms (10.0.0.1:8000 → 10.0.0.2:36658)
📡 DASH: 8774.3kbps, RTT: 375.9ms (10.0.0.1:8000 → 10.0.0.2:36658)
📡 DASH: 8774.3kbps, RTT: 556.1ms (10.0.0.1:8000 → 10.0.0.2:36658)
📡 DASH: 2875.2kbps, RTT: 884.5ms (10.0.0.1:8000 → 10.0.0.2:36658)
📡 DASH: 2875.2kbps, RTT: 1206.5ms (10.0.0.1:8000 → 10.0.0.2:36658)
📡 DASH: 1328.4kbps, RTT: 1469.9ms (10.0.0.1:8000 → 10.0.0.2:36670)
📡 DASH: 1328.4kbps, RTT: 1598.5ms (10.0.0.1:8000 → 10.0.0.2:36670)
📡 DASH: 226.4kbps, RTT: 1743.4ms (10.0.0.1:8000 → 10.0.0.2:36284)
📡 DASH: 226.4kbps, RTT: 1740.0ms (10.0.0.1:8000 → 10.0.0.2:36284)
📡 DASH: 3.4kbps, RTT: 1415.9ms (10.0.0.1:8000 → 10.0.0.2:36296)
📡 DASH: 3.4kbps, RTT: 1111.4ms (10.0.0.1:8000 → 10.0.0.2:36296)
📡 DASH: 3.4kbps, RTT: 806.8ms (10.0.0.1:8000 → 10.0.0.2:36296)
📡 DASH: 12767.1kbps, RTT: 491.3ms (10.0.0.1:8000 → 10.0.0.2:36296)
📡 DASH: 8309.0kbps, RTT: 210.7ms (10.0.0.1:8000 → 10.0.0.2:36296)
📡 DASH: 8309.0kbps, RTT: 388.2ms (10.0.0.1:8000 → 10.0.0.2:36296)
📡 DASH: 8309.0kbps, RTT: 565.8ms (10.0.0.1:8000 → 10.0.0.2:36296)
📡 DASH: 8309.0kbps, RTT: 753.6ms (10.0.0.1:8000 → 10.0.0.2:36296)
📡 DASH: 2831.5kbps, RTT: 1056.7ms (10.0.0.1:8000 → 10.0.0.2:36298)
📡 DASH: 45950.2kbps, RTT: 1324.8ms (10.0.0.1:8000 → 10.0.0.2:36298)
📡 DASH: 4.8kbps, RTT: 1448.7ms (10.0.0.1:8000 → 10.0.0.2:36314)
📡 DASH: 8382.5kbps, RTT: 1572.6ms (10.0.0.1:8000 → 10.0.0.2:36314)
📡 DASH: 6.6kbps, RTT: 1382.0ms (10.0.0.1:8000 → 10.0.0.2:36328)
📡 DASH: 6.6kbps, RTT: 1070.9ms (10.0.0.1:8000 → 10.0.0.2:36328)
📡 DASH: 6.6kbps, RTT: 756.1ms (10.0.0.1:8000 → 10.0.0.2:36342)
📡 DASH: 6.6kbps, RTT: 448.0ms (10.0.0.1:8000 → 10.0.0.2:36342)
📡 DASH: 6.6kbps, RTT: 140.0ms (10.0.0.1:8000 → 10.0.0.2:36342)
📡 DASH: 6.6kbps, RTT: 142.0ms (10.0.0.1:8000 → 10.0.0.2:36342)
📡 DASH: 8318.5kbps, RTT: 183.0ms (10.0.0.1:8000 → 10.0.0.2:36342)
📡 DASH: 8318.5kbps, RTT: 367.9ms (10.0.0.1:8000 → 10.0.0.2:36342)
📡 DASH: 275.9kbps, RTT: 367.9ms (10.0.0.1:8000 → 10.0.0.2:36344)
📡 DASH: 275.9kbps, RTT: 368.0ms (10.0.0.1:8000 → 10.0.0.2:36344)
📡 DASH: 8.5kbps, RTT: 361.5ms (10.0.0.1:8000 → 10.0.0.2:36356)
📡 DASH: 8.5kbps, RTT: 315.9ms (10.0.0.1:8000 → 10.0.0.2:36356)
📡 DASH: 8.5kbps, RTT: 143.7ms (10.0.0.1:8000 → 10.0.0.2:36364)
📡 DASH: 8.5kbps, RTT: 156.3ms (10.0.0.1:8000 → 10.0.0.2:36364)
📡 DASH: 8.5kbps, RTT: 168.9ms (10.0.0.1:8000 → 10.0.0.2:36364)
📡 DASH: 11609.1kbps, RTT: 183.6ms (10.0.0.1:8000 → 10.0.0.2:36364)
📡 DASH: 8144.1kbps, RTT: 233.8ms (10.0.0.1:8000 → 10.0.0.2:36364)
📡 DASH: 8144.1kbps, RTT: 405.8ms (10.0.0.1:8000 → 10.0.0.2:36364)
📡 DASH: 8144.1kbps, RTT: 577.7ms (10.0.0.1:8000 → 10.0.0.2:36364)
📡 DASH: 8144.1kbps, RTT: 749.6ms (10.0.0.1:8000 → 10.0.0.2:36364)
📡 DASH: 2827.4kbps, RTT: 993.9ms (10.0.0.1:8000 → 10.0.0.2:36380)
📡 DASH: 2827.4kbps, RTT: 1202.8ms (10.0.0.1:8000 → 10.0.0.2:36380)
📡 DASH: 3.9kbps, RTT: 1017.8ms (10.0.0.1:8000 → 10.0.0.2:36384)
📡 DASH: 3.9kbps, RTT: 832.9ms (10.0.0.1:8000 → 10.0.0.2:36384)
📡 DASH: 10.1kbps, RTT: 648.0ms (10.0.0.1:8000 → 10.0.0.2:36396)
📡 DASH: 10.1kbps, RTT: 389.4ms (10.0.0.1:8000 → 10.0.0.2:36396)
📡 DASH: 10.1kbps, RTT: 130.9ms (10.0.0.1:8000 → 10.0.0.2:36396)
📡 DASH: 10.1kbps, RTT: 137.6ms (10.0.0.1:8000 → 10.0.0.2:36396)
📡 DASH: 7768.8kbps, RTT: 184.5ms (10.0.0.1:8000 → 10.0.0.2:36396)
📡 DASH: 7768.8kbps, RTT: 366.4ms (10.0.0.1:8000 → 10.0.0.2:36396)
📡 DASH: 7768.8kbps, RTT: 548.3ms (10.0.0.1:8000 → 10.0.0.2:36396)
📡 DASH: 2874.8kbps, RTT: 618.4ms (10.0.0.1:8000 → 10.0.0.2:50148)
📡 DASH: 6123.7kbps, RTT: 681.9ms (10.0.0.1:8000 → 10.0.0.2:50148)
📡 DASH: 4.8kbps, RTT: 636.5ms (10.0.0.1:8000 → 10.0.0.2:50160)
📡 DASH: 4.8kbps, RTT: 456.1ms (10.0.0.1:8000 → 10.0.0.2:50160)
📡 DASH: 17.2kbps, RTT: 360.2ms (10.0.0.1:8000 → 10.0.0.2:50174)
📡 DASH: 17.2kbps, RTT: 376.1ms (10.0.0.1:8000 → 10.0.0.2:50174)
📡 DASH: 17.2kbps, RTT: 391.9ms (10.0.0.1:8000 → 10.0.0.2:50174)
📡 DASH: 17.2kbps, RTT: 447.4ms (10.0.0.1:8000 → 10.0.0.2:50174)
📡 DASH: 8129.3kbps, RTT: 515.3ms (10.0.0.1:8000 → 10.0.0.2:50174)
📡 DASH: 8129.3kbps, RTT: 615.7ms (10.0.0.1:8000 → 10.0.0.2:50174)
📡 DASH: 8129.3kbps, RTT: 716.1ms (10.0.0.1:8000 → 10.0.0.2:50174)
📡 DASH: 2874.8kbps, RTT: 826.1ms (10.0.0.1:8000 → 10.0.0.2:50184)
📡 DASH: 2874.8kbps, RTT: 965.2ms (10.0.0.1:8000 → 10.0.0.2:50184)
📡 DASH: 5.1kbps, RTT: 900.1ms (10.0.0.1:8000 → 10.0.0.2:50190)
📡 DASH: 12101.5kbps, RTT: 717.8ms (10.0.0.1:8000 → 10.0.0.2:50190)
📡 DASH: 5.1kbps, RTT: 535.2ms (10.0.0.1:8000 → 10.0.0.2:50194)
📡 DASH: 5.1kbps, RTT: 343.0ms (10.0.0.1:8000 → 10.0.0.2:50194)
📡 DASH: 5.1kbps, RTT: 150.8ms (10.0.0.1:8000 → 10.0.0.2:50194)
📡 DASH: 13600.2kbps, RTT: 155.1ms (10.0.0.1:8000 → 10.0.0.2:50194)
📡 DASH: 7587.9kbps, RTT: 198.8ms (10.0.0.1:8000 → 10.0.0.2:50194)
📡 DASH: 7587.9kbps, RTT: 380.4ms (10.0.0.1:8000 → 10.0.0.2:50194)
📡 DASH: 7587.9kbps, RTT: 572.4ms (10.0.0.1:8000 → 10.0.0.2:50194)
📡 DASH: 2710.5kbps, RTT: 911.2ms (10.0.0.1:8000 → 10.0.0.2:50196)
📡 DASH: 2710.5kbps, RTT: 1245.4ms (10.0.0.1:8000 → 10.0.0.2:50196)
📡 DASH: 5.3kbps, RTT: 1198.0ms (10.0.0.1:8000 → 10.0.0.2:50200)
📡 DASH: 5.3kbps, RTT: 1013.1ms (10.0.0.1:8000 → 10.0.0.2:50200)
📡 DASH: 5.3kbps, RTT: 817.8ms (10.0.0.1:8000 → 10.0.0.2:50200)
📡 DASH: 12135.4kbps, RTT: 481.9ms (10.0.0.1:8000 → 10.0.0.2:50200)
📡 DASH: 7654.0kbps, RTT: 186.2ms (10.0.0.1:8000 → 10.0.0.2:50200)
📡 DASH: 7654.0kbps, RTT: 367.5ms (10.0.0.1:8000 → 10.0.0.2:50200)
📡 DASH: 7654.0kbps, RTT: 548.8ms (10.0.0.1:8000 → 10.0.0.2:50200)
📡 DASH: 7654.0kbps, RTT: 730.0ms (10.0.0.1:8000 → 10.0.0.2:50200)
📡 DASH: 2894.6kbps, RTT: 1045.5ms (10.0.0.1:8000 → 10.0.0.2:50216)
📡 DASH: 2894.6kbps, RTT: 1320.7ms (10.0.0.1:8000 → 10.0.0.2:50216)
📡 DASH: 5.1kbps, RTT: 1159.7ms (10.0.0.1:8000 → 10.0.0.2:50226)
📡 DASH: 5.1kbps, RTT: 998.7ms (10.0.0.1:8000 → 10.0.0.2:50226)
📡 DASH: 5.1kbps, RTT: 823.3ms (10.0.0.1:8000 → 10.0.0.2:50232)
📡 DASH: 13.4kbps, RTT: 507.5ms (10.0.0.1:8000 → 10.0.0.2:50232)
📡 DASH: 13.4kbps, RTT: 187.4ms (10.0.0.1:8000 → 10.0.0.2:50234)
📡 DASH: 13.4kbps, RTT: 168.5ms (10.0.0.1:8000 → 10.0.0.2:50234)
📡 DASH: 13.4kbps, RTT: 149.7ms (10.0.0.1:8000 → 10.0.0.2:50234)
📡 DASH: 13470.6kbps, RTT: 151.9ms (10.0.0.1:8000 → 10.0.0.2:50234)
